id,fecha,centro_atencion_turistica,barrio,comuna,pasajeros,pais_residencia_si_extranjero,otro_pais_residencia_si_extranjero,provincia_residencia_si_argentino,pernoctaciones,medio_transporte_llegada,alojamiento,otro_alojamiento,barrio,otro_barrio,primera_vez,motivo_viaje,otro_motivo_viaje,motivo_consulta,otro_motivo_consulta
1012,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,2,Brasil,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Bus,
1013,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,3,Uruguay,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Bus,
1014,2017-01-04,puertomadero2,PUERTO MADERO,COMUNA 1,4,Brasil,,,3,No especifica,,,,,No especifica,No especifica,,Mapas,
1015,2017-01-04,puertomadero2,PUERTO MADERO,COMUNA 1,2,Brasil,,,6,No especifica,,,,,No especifica,No especifica,,Mapas,
1016,2017-01-04,puertomadero2,PUERTO MADERO,COMUNA 1,1,Brasil,,,3,No especifica,,,,,No especifica,No especifica,,Orientacion,
1017,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,2,,,Provincia de Buenos Aires,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Bus,
1018,2017-01-04,puertomadero2,PUERTO MADERO,COMUNA 1,2,Japón,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Mapas Orientacion,
1019,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,2,,,AMBA,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Orientacion compras,
1020,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,1,Paraguay,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Orientacion barrios,
1021,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,2,Turquía,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Mapas Orientacion,
1022,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,1,,,AMBA,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Mapas,
1023,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,2,Chile,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Bus,
1024,2017-01-04,recoleta2,RECOLETA,COMUNA 2,2,España,,,2,No especifica,,,,,No especifica,No especifica,,Mapas Orientacion,
1025,2017-01-04,recoleta2,RECOLETA,COMUNA 2,3,México,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,atractivos,
1026,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,1,,,AMBA,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Orientacion,
1027,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,1,,,AMBA,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Bus,
1028,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,2,Brasil,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Bus Mapas Orientacion sube,
1029,2017-01-04,hub2,SAN NICOLAS,COMUNA 1,1,Francia,,,6,No especifica,,,,,No especifica,No especifica,,Mapas Orientacion sube alojamiento atractivos barrios info_uru que_hacer,
1030,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,2,,,AMBA,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Orientacion,
1031,2017-01-04,hub2,SAN NICOLAS,COMUNA 1,2,,,Santa Fe,8,No especifica,,,,,No especifica,No especifica,,Mapas Orientacion atractivos bicicletas museos parques visitas,
1032,2017-01-04,hub2,SAN NICOLAS,COMUNA 1,1,Canadá,,,90,No especifica,,,,,No especifica,No especifica,,Bus Mapas Orientacion sube agenda_cultural alrededores arte_arquitectura atractivos barrios bicicletas deportes eventos gastro museos parques que_hacer tango instalaciones nocturna visitas,
1033,2017-01-04,hub2,SAN NICOLAS,COMUNA 1,2,,,AMBA,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Mapas Orientacion atractivos visitas,
1034,2017-01-04,hub2,SAN NICOLAS,COMUNA 1,2,Colombia,,,4,No especifica,,,,,No especifica,No especifica,,Bus Mapas Orientacion barrios bicicletas museos parques visitas,
1035,2017-01-04,hub2,SAN NICOLAS,COMUNA 1,2,,,AMBA,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Bus Mapas Orientacion atractivos visitas,
1036,2017-01-04,hub2,SAN NICOLAS,COMUNA 1,2,Brasil,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Mapas Orientacion atractivos barrios,
1037,2017-01-04,hub2,SAN NICOLAS,COMUNA 1,3,Estados Unidos,,,6,No especifica,,,,,No especifica,No especifica,,Mapas Orientacion atractivos barrios,
1038,2017-01-04,hub2,SAN NICOLAS,COMUNA 1,6,,,Córdoba,9,No especifica,,,,,No especifica,No especifica,,Mapas Orientacion atractivos barrios,
1039,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,5,Noruega,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Orientacion,
1040,2017-01-04,puertomadero2,PUERTO MADERO,COMUNA 1,1,,,Santa Fe,,Ómnibus/ Colectivo de larga distancia,No pernocta en Buenos Aires,,,,No,,,Mapas Orientacion,
1041,2017-01-04,puertomadero2,PUERTO MADERO,COMUNA 1,2,Paraguay,,,3,No especifica,,,,,No especifica,No especifica,,Mapas Orientacion surf,
1042,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,1,,,AMBA,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,bancos,
1043,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,2,Brasil,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Mapas Orientacion,
1044,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,1,,,AMBA,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Mapas,
1045,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,2,Brasil,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Mapas,
1046,2017-01-04,puertomadero2,PUERTO MADERO,COMUNA 1,1,Brasil,,,3,No especifica,,,,,No especifica,No especifica,,Mapas Orientacion alojamiento,
1047,2017-01-04,aeroparque2,PALERMO,COMUNA 14,1,,,AMBA,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Orientacion,
1048,2017-01-04,puertomadero2,PUERTO MADERO,COMUNA 1,1,,,AMBA,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Mapas,
1049,2017-01-04,aeroparque2,PALERMO,COMUNA 14,1,,,AMBA,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Orientacion,
1050,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,2,Uruguay,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Bus,
1051,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,2,Brasil,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Bus,
1052,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,2,,,AMBA,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Orientacion,
1053,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,1,,,AMBA,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,bancos,
1054,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,2,Chile,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Bus,
1055,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,3,Venezuela,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,apps,
1056,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,2,Países Bajos,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Bus,
1057,2017-01-04,retiro,RETIRO,COMUNA 1,1,Brasil,,,6,No especifica,,,,,No especifica,No especifica,,Mapas Orientacion atractivos bancos,
1058,2017-01-04,retiro,RETIRO,COMUNA 1,2,Italia,,,5,No especifica,,,,,No especifica,No especifica,,Mapas Orientacion organismos,
1059,2017-01-04,retiro,RETIRO,COMUNA 1,1,Chile,,,1,No especifica,,,,,No especifica,No especifica,,Orientacion,
1060,2017-01-04,retiro,RETIRO,COMUNA 1,1,,,AMBA,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Mapas Orientacion,
1061,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,4,Australia,,,,Avión,No pernocta en Buenos Aires,,,,No especifica,Vacaciones / Ocio / Recreación ,,Bus,
1062,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,2,Uruguay,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Mapas Orientacion,
1063,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,2,Brasil,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Orientacion agencias,
1064,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,1,,,AMBA,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,bancos,
1065,2017-01-04,caminito2,BOCA,COMUNA 4,3,,,Tucumán,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Mapas Orientacion,
1066,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,1,Estados Unidos,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Bus,
1067,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,1,,,AMBA,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,compras,
1068,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,2,Australia,,,3,No especifica,,,,,No especifica,No especifica,,Bus Mapas Orientacion,
1069,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,4,Reino Unido,,,3,No especifica,,,,,No especifica,No especifica,,Bus Mapas Orientacion,
1070,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,1,,,AMBA,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Mapas,
1071,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,2,,,AMBA,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,compras,
1072,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,4,Uruguay,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Bus,
1073,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,1,Brasil,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Mapas,
1074,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,1,Brasil,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,bicicletas,
1075,2017-01-04,puertomadero2,PUERTO MADERO,COMUNA 1,3,Brasil,,,6,No especifica,,,,,No especifica,No especifica,,Mapas Orientacion museos instalaciones,
1076,2017-01-04,puertomadero2,PUERTO MADERO,COMUNA 1,4,Brasil,,,6,Avión,Hotel,,Retiro,,Sí,,,Bus Mapas Orientacion instalaciones visitas,
1077,2017-01-04,recoleta2,RECOLETA,COMUNA 2,2,,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Mapas,
1078,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,1,,,AMBA,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,agencias,
1079,2017-01-04,recoleta2,RECOLETA,COMUNA 2,2,México,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Orientacion,
1080,2017-01-04,puertomadero2,PUERTO MADERO,COMUNA 1,2,Colombia,,,5,No especifica,,,,,No especifica,No especifica,,Mapas Orientacion gastro,
1081,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,1,,,AMBA,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,agencias,
1082,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,2,Uruguay,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Bus,
1083,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,2,Estados Unidos,,,,Avión,No pernocta en Buenos Aires,,,,Sí,,,Mapas Orientacion que_hacer,
1084,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,1,,,AMBA,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Mapas Orientacion,
1085,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,2,Uruguay,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Bus Mapas,
1086,2017-01-04,recoleta2,RECOLETA,COMUNA 2,1,Francia,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,sube,
1087,2017-01-04,puertomadero2,PUERTO MADERO,COMUNA 1,1,Italia,,,4,No especifica,,,,,No especifica,No especifica,,Mapas Orientacion sube barrios tango,
1088,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,1,España,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Bus,
1089,2017-01-04,recoleta2,RECOLETA,COMUNA 2,3,Brasil,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Bus,
1090,2017-01-04,puertomadero2,PUERTO MADERO,COMUNA 1,2,Francia,,,3,No especifica,,,,,No especifica,No especifica,,Mapas Orientacion parques,
1091,2017-01-04,retiro,RETIRO,COMUNA 1,4,Bolivia,,,8,No especifica,,,,,No especifica,No especifica,,Mapas Orientacion sube,
1092,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,2,Australia,,,,Avión,No pernocta en Buenos Aires,,,,Sí,,,Bus,
1093,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,2,Bolivia,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Orientacion barrios,
1094,2017-01-04,hub2,SAN NICOLAS,COMUNA 1,2,,,Córdoba,9,No especifica,,,,,No especifica,No especifica,,Mapas Orientacion atractivos barrios,
1095,2017-01-04,hub2,SAN NICOLAS,COMUNA 1,3,,,Neuquén,6,No especifica,,,,,No especifica,No especifica,,Mapas Orientacion atractivos barrios,
1096,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,2,Brasil,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,bancos,
1097,2017-01-04,puertomadero2,PUERTO MADERO,COMUNA 1,2,Perú,,,3,No especifica,,,,,No especifica,No especifica,,Mapas Orientacion barrios instalaciones nocturna visitas,
1098,2017-01-04,puertomadero2,PUERTO MADERO,COMUNA 1,2,Chile,,,4,No especifica,,,,,No especifica,No especifica,,Mapas Orientacion,
1099,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,2,,,AMBA,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Bus,
1100,2017-01-04,hub2,SAN NICOLAS,COMUNA 1,2,Colombia,,,5,No especifica,,,,,No especifica,No especifica,,Mapas Orientacion museos parques visitas,
1101,2017-01-04,hub2,SAN NICOLAS,COMUNA 1,3,Costa Rica,,,6,No especifica,,,,,No especifica,No especifica,,Mapas Orientacion atractivos museos parques que_hacer,
1102,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,2,Costa Rica,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Orientacion,
1103,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,1,,,AMBA,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Orientacion,
1104,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,2,Brasil,,,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,Bus,
1105,2017-01-04,florida2,SAN NICOLAS,COMUNA 1,1,,,AMBA,,No especifica,No pernocta en Buenos Aires,,,,No especifica,No especifica,,agencias,
